STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Maldives,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,91189.0,93450.0,95802.0,98222.0,100662.0,104102.0,108507.0,112528.0,116075.0,119564.0,123219.0,127035.0,130968.0,134952.0,138978.0,143158.0,147525.0,151930.0,156159.0,160360.0,164835.0,169532.0,174333.0,179128.0,184198.0,190169.0,196935.0,203944.0,210885.0,217738.0,224762.0,231802.0,238543.0,244884.0,250822.0,256649.0,262347.0,267707.0,272723.0,277412.0,282019.0,286767.0,291616.0,296491.0,301413.0,306429.0,313851.0,324479.0,336170.0,348275.0,360792.0,373674.0,386818.0,400070.0,413617.0,428154.0,443308.0,458287.0,473099.0,487731.0,502118.0,516154.0,524106.0,525994.0,527799.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Gibraltar,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,21839.0,21872.0,22197.0,22753.0,23315.0,23878.0,24444.0,25015.0,25578.0,26120.0,26634.0,27020.0,27290.0,27537.0,27755.0,27951.0,28134.0,28300.0,28446.0,28575.0,28675.0,28740.0,28765.0,28733.0,28643.0,28512.0,28328.0,28096.0,27839.0,27544.0,27200.0,26898.0,26878.0,27070.0,27239.0,27377.0,27487.0,27582.0,27650.0,27692.0,27709.0,27657.0,27831.0,28274.0,28715.0,29163.0,29594.0,30006.0,30413.0,30823.0,31248.0,31660.0,32029.0,32407.0,32813.0,33193.0,33658.0,34245.0,34854.0,35494.0,36173.0,36858.0,37609.0,38471.0,39329.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Macao SAR, China","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,173315.0,173323.0,177810.0,182135.0,225655.0,265631.0,262942.0,260423.0,257933.0,255306.0,257396.0,247400.0,245050.0,242800.0,240550.0,238200.0,235600.0,232950.0,232400.0,235200.0,239650.0,244800.0,254650.0,269300.0,282850.0,289700.0,296050.0,306850.0,316000.0,325100.0,334950.0,351650.0,370900.0,384000.0,396800.0,409300.0,415100.0,417300.0,422300.0,427400.0,430600.0,433900.0,438400.0,443600.0,454700.0,473500.0,498900.0,520900.0,540700.0,535000.0,537000.0,549600.0,567900.0,591900.0,621700.0,642900.0,652500.0,648400.0,658900.0,672000.0,685400.0,682500.0,677300.0,678800.0,687000.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Congo, Rep.","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1056732.0,1084389.0,1113175.0,1143263.0,1174816.0,1207880.0,1242534.0,1278691.0,1316519.0,1356182.0,1397638.0,1441039.0,1486468.0,1533680.0,1582301.0,1627032.0,1667225.0,1707568.0,1748089.0,1788524.0,1828985.0,1869759.0,1910430.0,1950321.0,1999528.0,2059311.0,2120602.0,2183473.0,2247653.0,2313558.0,2380560.0,2449229.0,2519465.0,2595124.0,2673144.0,2749461.0,2826785.0,2887862.0,2952061.0,3032874.0,3151345.0,3272537.0,3350771.0,3445753.0,3565554.0,3696393.0,3837409.0,3980430.0,4113517.0,4281219.0,4462290.0,4609724.0,4740450.0,4857099.0,4975880.0,5097581.0,5222536.0,5351011.0,5483118.0,5616661.0,5752791.0,5892183.0,6035104.0,6182885.0,6332961.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Samoa,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,112490.0,115496.0,118597.0,121764.0,124894.0,127978.0,131073.0,133764.0,136020.0,138233.0,140400.0,142503.0,144538.0,146516.0,149431.0,153344.0,157113.0,159753.0,161375.0,162882.0,164322.0,165678.0,166484.0,166714.0,166796.0,166849.0,167061.0,167661.0,168346.0,168768.0,169042.0,169368.0,170331.0,171774.0,173159.0,174571.0,176071.0,177547.0,178905.0,180275.0,181685.0,183166.0,184471.0,185430.0,186249.0,186978.0,187709.0,188753.0,190107.0,191513.0,193023.0,194713.0,196498.0,198268.0,200037.0,201782.0,203499.0,205415.0,207582.0,209780.0,211944.0,213779.0,215261.0,216663.0,218019.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Peru,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.0174127E7,1.0475123E7,1.0784612E7,1.1102099E7,1.1427978E7,1.1761085E7,1.2101297E7,1.2448814E7,1.2803993E7,1.3166767E7,1.3501237E7,1.3838067E7,1.4210147E7,1.4582867E7,1.4956552E7,1.5333957E7,1.5716809E7,1.6109806E7,1.6516059E7,1.6933139E7,1.7360949E7,1.7798805E7,1.8246503E7,1.8705957E7,1.9174716E7,1.9648204E7,2.0117122E7,2.058232E7,2.1054702E7,2.1532589E7,2.2014771E7,2.2483775E7,2.294634E7,2.3413783E7,2.3881493E7,2.4348919E7,2.4811171E7,2.5274147E7,2.5738095E7,2.6186504E7,2.6598331E7,2.6964601E7,2.7288217E7,2.758049E7,2.785219E7,2.810118E7,2.8324491E7,2.8530699E7,2.8719041E7,2.8896811E7,2.9086019E7,2.9304086E7,2.9550366E7,2.9817919E7,3.0115826E7,3.04576E7,3.0866494E7,3.1324637E7,3.1897584E7,3.2449303E7,3.2838579E7,3.3155882E7,3.3475438E7,3.3845617E7,3.4217848E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Israel,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2114020.0,2185000.0,2293000.0,2379000.0,2475000.0,2563000.0,2629000.0,2745000.0,2803000.0,2877000.0,2974000.0,3069000.0,3148000.0,3278000.0,3377000.0,3455000.0,3533000.0,3613000.0,3690000.0,3786000.0,3878000.0,3956000.0,4031000.0,4105000.0,4159000.0,4233000.0,4299000.0,4369000.0,4442000.0,4518000.0,4660000.0,4949000.0,5123000.0,5261000.0,5399000.0,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0,9054000.0,9215100.0,9371400.0,9557500.0,9849000.0,9974400.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,France,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.7412964E7,4.7905982E7,4.8389516E7,4.8877567E7,4.9401492E7,4.9877725E7,5.0311637E7,5.0722791E7,5.111298E7,5.1536014E7,5.2007169E7,5.2499553E7,5.2962356E7,5.3392161E7,5.3746571E7,5.4002853E7,5.4232383E7,5.4486467E7,5.473403E7,5.4979851E7,5.5274184E7,5.5603353E7,5.5806789E7,5.610833E7,5.6383085E7,5.6665619E7,5.6956002E7,5.7266167E7,5.7598186E7,5.7943062E7,5.8261012E7,5.8554242E7,5.8846584E7,5.9103094E7,5.9324863E7,5.9541294E7,5.9754504E7,5.9968066E7,6.0190684E7,6.0501986E7,6.0918661E7,6.1364377E7,6.1812142E7,6.2249855E7,6.2707588E7,6.3180854E7,6.3622342E7,6.401689E7,6.4375116E7,6.4706436E7,6.5026211E7,6.534083E7,6.5657659E7,6.5997932E7,6.6312067E7,6.6548272E7,6.6724104E7,6.691802E7,6.7158348E7,6.7382061E7,6.760111E7,6.7842811E7,6.8184457E7,6.8372286E7,6.8551653E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Poland,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.963745E7,2.9964E7,3.03085E7,3.0712E7,3.113945E7,3.144495E7,3.1681E7,3.1987155E7,3.2294655E7,3.25483E7,3.26643E7,3.27835E7,3.305565E7,3.33572E7,3.3678899E7,3.4015199E7,3.43563E7,3.468905E7,3.49656E7,3.5247217E7,3.557415E7,3.5898587E7,3.6230481E7,3.6571808E7,3.6904134E7,3.7201885E7,3.7456119E7,3.7668045E7,3.7824487E7,3.7961529E7,3.8110782E7,3.8246193E7,3.8363667E7,3.8461408E7,3.8542652E7,3.8594998E7,3.862437E7,3.864966E7,3.8663481E7,3.8660271E7,3.8258629E7,3.8248076E7,3.8230364E7,3.820457E7,3.8182222E7,3.8165445E7,3.8141267E7,3.812056E7,3.8125759E7,3.8151603E7,3.8042794E7,3.8063255E7,3.8063164E7,3.8040196E7,3.8011735E7,3.7986412E7,3.7970087E7,3.7974826E7,3.797475E7,3.7965475E7,3.7515748E7,3.6981559E7,3.6821749E7,3.6687353E7,3.6559233E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3268336.0,3373233.0,3479936.0,3588287.0,3698559.0,3808963.0,3921847.0,4038928.0,4157189.0,4277035.0,4399290.0,4524234.0,4651883.0,4782227.0,4914197.0,5046776.0,5180404.0,5315443.0,5451882.0,5589690.0,5729037.0,5868453.0,6007114.0,6147248.0,6289040.0,6430404.0,6571208.0,6712515.0,6855734.0,7002295.0,7151166.0,7299853.0,7447474.0,7594572.0,7741694.0,7888115.0,8032894.0,8174078.0,8310362.0,8446208.0,8584190.0,8720283.0,8852235.0,8980620.0,9104892.0,9225034.0,9341183.0,9455658.0,9573130.0,9695265.0,9820175.0,9945621.0,1.0070411E7,1.0193833E7,1.0315528E7,1.0434829E7,1.055143E7,1.0666843E7,1.0782053E7,1.0894043E7,1.10083E7,1.1123476E7,1.1230734E7,1.1331265E7,1.1427557E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VIR,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Virgin Islands (U.S.),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,32500.0,34300.0,35000.0,39800.0,40800.0,43500.0,46200.0,49100.0,55700.0,60300.0,63476.0,70937.0,76319.0,84121.0,89941.0,94484.0,96166.0,93203.0,95929.0,96183.0,99636.0,99853.0,100068.0,100348.0,100600.0,100760.0,100842.0,100901.0,100952.0,101041.0,103963.0,104807.0,105712.0,106578.0,107318.0,107818.0,108095.0,108357.0,108537.0,108599.0,108642.0,108549.0,108509.0,108505.0,108466.0,108453.0,108369.0,108337.0,108397.0,108404.0,108357.0,108290.0,108188.0,108041.0,107882.0,107712.0,107516.0,107281.0,107001.0,106669.0,106290.0,105870.0,105413.0,104917.0,104377.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9.68909356E8,9.94176841E8,1.020130725E9,1.046697479E9,1.074021283E9,1.101264258E9,1.128474732E9,1.156817324E9,1.185936827E9,1.215536741E9,1.245960808E9,1.276141826E9,1.307009646E9,1.339671375E9,1.373219822E9,1.407636737E9,1.442753987E9,1.478479688E9,1.514572817E9,1.552194676E9,1.591961664E9,1.634107159E9,1.677532811E9,1.721104015E9,1.765269111E9,1.810019176E9,1.855391159E9,1.901405537E9,1.947928955E9,1.99466699E9,2.044241467E9,2.092102478E9,2.138854231E9,2.184656122E9,2.228719169E9,2.273692181E9,2.321284245E9,2.369042441E9,2.416119734E9,2.462704115E9,2.50943147E9,2.556335424E9,2.601917557E9,2.647109296E9,2.693184997E9,2.738846905E9,2.784726644E9,2.830531957E9,2.875943965E9,2.921563644E9,2.967104472E9,3.013476947E9,3.058869436E9,3.103677284E9,3.146800078E9,3.190318707E9,3.233033717E9,3.274060446E9,3.314245247E9,3.355014793E9,3.396051187E9,3.432026092E9,3.470644834E9,3.51160765E9,3.552278604E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Cuba,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7238081.0,7387117.0,7541098.0,7701660.0,7866020.0,8030797.0,8193450.0,8352625.0,8509522.0,8666640.0,8824382.0,8979085.0,9123891.0,9255328.0,9374183.0,9479726.0,9571242.0,9648440.0,9711980.0,9763355.0,9804796.0,9849320.0,9912681.0,9991026.0,1.0073299E7,1.0157228E7,1.0244247E7,1.0335342E7,1.0432585E7,1.0533243E7,1.0631799E7,1.071764E7,1.0785801E7,1.0841031E7,1.0886021E7,1.0925362E7,1.096201E7,1.0997934E7,1.1034712E7,1.107223E7,1.1109109E7,1.1144132E7,1.1177418E7,1.1209383E7,1.1238756E7,1.1262554E7,1.127855E7,1.1287272E7,1.1291762E7,1.1294719E7,1.1297409E7,1.1301571E7,1.1303175E7,1.1298167E7,1.1285775E7,1.1275065E7,1.1265612E7,1.1247829E7,1.1227118E7,1.1202846E7,1.1176354E7,1.1122168E7,1.105982E7,1.1019931E7,1.0979783E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRE,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Pre-demographic dividend,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.88920253E8,1.93342737E8,1.98004977E8,2.02879347E8,2.07958469E8,2.13246024E8,2.18721527E8,2.2439281E8,2.30300956E8,2.36419165E8,2.42769169E8,2.49344292E8,2.56080715E8,2.63238228E8,2.7082039E8,2.78656584E8,2.86692896E8,2.95051411E8,3.04240149E8,3.13887702E8,3.22965422E8,3.30988678E8,3.39575832E8,3.49226289E8,3.59259708E8,3.69570962E8,3.79883689E8,3.90374024E8,4.00820214E8,4.11682495E8,4.22471117E8,4.33111892E8,4.45411988E8,4.59529211E8,4.75022693E8,4.9011862E8,5.03373634E8,5.16729805E8,5.31450214E8,5.46890075E8,5.62428025E8,5.7858739E8,5.96114535E8,6.14269146E8,6.32445407E8,6.5132062E8,6.70229212E8,6.88722596E8,7.0879627E8,7.30293963E8,7.52046672E8,7.74567417E8,7.98002725E8,8.22138419E8,8.46420736E8,8.705878E8,8.95239872E8,9.20568701E8,9.46317177E8,9.72302503E8,9.98624261E8,1.024960313E9,1.051201551E9,1.078224044E9,1.105951788E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Brunei Darussalam,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,88347.0,92517.0,96719.0,101159.0,105922.0,110838.0,115874.0,121017.0,126222.0,131446.0,135138.0,137921.0,142189.0,147369.0,152656.0,158070.0,163607.0,169277.0,174884.0,180422.0,186111.0,191977.0,198165.0,204741.0,211661.0,218919.0,226495.0,233860.0,240913.0,248064.0,255292.0,262596.0,269839.0,276971.0,284091.0,291195.0,298276.0,305341.0,312385.0,319411.0,326424.0,333345.0,340099.0,346637.0,352911.0,358916.0,364663.0,370873.0,377793.0,384952.0,392332.0,399389.0,405557.0,411202.0,416750.0,422212.0,427564.0,432772.0,437810.0,442680.0,447404.0,451721.0,455370.0,458949.0,462721.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean (excluding high income),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.92855898E8,1.98298501E8,2.03914785E8,2.09675273E8,2.15558178E8,2.21535468E8,2.2758531E8,2.33696754E8,2.39864448E8,2.46093261E8,2.52358538E8,2.58688096E8,2.65122103E8,2.71649494E8,2.78251796E8,2.84908402E8,2.91624269E8,2.98457236E8,3.05428657E8,3.12477579E8,3.19588567E8,3.26710408E8,3.33866128E8,3.41148229E8,3.4850411E8,3.55849792E8,3.63159117E8,3.70452304E8,3.77766659E8,3.85080987E8,3.92413347E8,3.99683088E8,4.06898894E8,4.14075451E8,4.21179547E8,4.28268339E8,4.35299542E8,4.42282724E8,4.49283157E8,4.5622355E8,4.62953688E8,4.69463143E8,4.75799008E8,4.81977727E8,4.88032486E8,4.94006571E8,4.99910627E8,5.0579334E8,5.11659365E8,5.17459947E8,5.2314748E8,5.28822706E8,5.3450326E8,5.40118712E8,5.45661592E8,5.51075145E8,5.56440282E8,5.61957179E8,5.67711159E8,5.73311679E8,5.78091505E8,5.81884231E8,5.85648822E8,5.89889543E8,5.94158638E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IMN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Isle of Man,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,48868.0,48451.0,48688.0,49151.0,49625.0,50090.0,50749.0,51741.0,52891.0,54074.0,55300.0,56427.0,57367.0,58256.0,59139.0,59959.0,60750.0,61566.0,62398.0,63239.0,64076.0,64596.0,64686.0,64630.0,64528.0,64401.0,64695.0,65597.0,66680.0,67790.0,68916.0,69808.0,70353.0,70772.0,71168.0,71513.0,72047.0,72909.0,73861.0,74790.0,75659.0,76476.0,77275.0,78049.0,78792.0,79516.0,80294.0,81147.0,82029.0,82939.0,83873.0,84382.0,84335.0,84141.0,83892.0,83593.0,83466.0,83609.0,83805.0,83957.0,84064.0,84106.0,84132.0,84165.0,84160.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Angola,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5231654.0,5301583.0,5354310.0,5408320.0,5464187.0,5521981.0,5581386.0,5641807.0,5702699.0,5763685.0,5852788.0,5991102.0,6174262.0,6388528.0,6613367.0,6842947.0,7074664.0,7317829.0,7576734.0,7847207.0,8133872.0,8435607.0,8751648.0,9082983.0,9425917.0,9779120.0,1.013945E7,1.0497858E7,1.0861291E7,1.1238562E7,1.162636E7,1.2023529E7,1.2423712E7,1.2827135E7,1.3249764E7,1.3699778E7,1.4170973E7,1.4660413E7,1.515937E7,1.5667235E7,1.6194869E7,1.6747208E7,1.7327699E7,1.7943712E7,1.8600423E7,1.9291161E7,2.0015279E7,2.0778561E7,2.1578655E7,2.2414773E7,2.3294825E7,2.4218352E7,2.5177394E7,2.616562E7,2.7160769E7,2.8157798E7,2.918307E7,3.0234839E7,3.1297155E7,3.2375632E7,3.3451132E7,3.4532429E7,3.5635029E7,3.6749906E7,3.7885849E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OED,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,OECD members,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.09580211E8,8.20795966E8,8.32227425E8,8.43650775E8,8.55135046E8,8.66300939E8,8.77030636E8,8.87553832E8,8.97869478E8,9.08238681E8,9.18489195E8,9.30596384E8,9.41467841E8,9.52000973E8,9.62281658E8,9.72242932E8,9.81612322E8,9.90951247E8,1.000355869E9,1.009880602E9,1.019332414E9,1.02861574E9,1.037419356E9,1.046094679E9,1.054395892E9,1.062728299E9,1.071222636E9,1.079813087E9,1.088587717E9,1.097876374E9,1.107695519E9,1.118410105E9,1.129039882E9,1.139203498E9,1.148779736E9,1.158068699E9,1.16714937E9,1.176191803E9,1.184928348E9,1.193682861E9,1.202226474E9,1.211109104E9,1.220101353E9,1.229012217E9,1.237896576E9,1.24665649E9,1.255746646E9,1.264728255E9,1.274711058E9,1.283973216E9,1.292701737E9,1.299644689E9,1.307733583E9,1.315427979E9,1.323459714E9,1.331675197E9,1.340142055E9,1.348127258E9,1.356470975E9,1.364146219E9,1.369310195E9,1.371785073E9,1.378565677E9,1.387897706E9,1.396877448E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Kiribati,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,47157.0,48323.0,49538.0,50791.0,52088.0,53439.0,54425.0,54996.0,55529.0,56360.0,57510.0,58652.0,59778.0,60824.0,61219.0,60987.0,60661.0,60267.0,59864.0,60172.0,61148.0,62121.0,63134.0,64169.0,65228.0,66496.0,68059.0,69733.0,71427.0,73147.0,74855.0,76367.0,77641.0,78841.0,80021.0,81234.0,82623.0,84147.0,85657.0,87126.0,88613.0,90335.0,92264.0,94175.0,96085.0,98035.0,100017.0,102068.0,104222.0,106467.0,108704.0,110647.0,112284.0,113838.0,115326.0,116815.0,118478.0,120275.0,122084.0,123921.0,126099.0,128377.0,130469.0,132530.0,134518.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Eswatini,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,345337.0,353264.0,361365.0,369759.0,378656.0,388336.0,398766.0,409031.0,419147.0,429875.0,441216.0,453183.0,465788.0,479038.0,492988.0,507673.0,523330.0,540348.0,558446.0,577199.0,596644.0,616808.0,637652.0,658957.0,680783.0,706196.0,734732.0,763811.0,799798.0,837800.0,872428.0,908189.0,943416.0,971318.0,971212.0,970433.0,989841.0,1006635.0,1019653.0,1030782.0,1041414.0,1051064.0,1059441.0,1066700.0,1073159.0,1079022.0,1084436.0,1090705.0,1098091.0,1105153.0,1111650.0,1117833.0,1123863.0,1129990.0,1136299.0,1142813.0,1149507.0,1158195.0,1168929.0,1179874.0,1192729.0,1206593.0,1218917.0,1230506.0,1242822.0
