FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,SECTOR,SECTOR_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,AGO,Angola,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,95134169.66,1080547519.0,2552286120.0,7604336501.0,16510311961.0,17052623511.0,123247000000.0,175846000000.0,278224000000.0,236654000000.0,243638000000.0,597569000000.0,906045000000.0,691638000000.0,836741000000.0,853265398562.29,543987655802.28,371875385435.71,424241660782.21,432305278208.03,466647009907.19,,,,
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_EXP,Percentage of expenditure,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,22.1538641823402,5.17224918003325,4.66733943346837,2.8492441903091,,,,,,,,,,,,,18.9897048822715,20.5822478977484,22.3634255408367,22.6265259606001,19.5218849895913,21.9461737362596,20.9060925579397,20.5224976549785,20.101817428109,24.3863709567191,19.8221345443393,19.9234473882255,16.2302802546347
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_EXP,Percentage of expenditure,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3074874684351,26.9671950738866,27.9270893900158,,,,,,,18.9897048822715,20.5822478977484,22.3634255408367,22.6265259606001,19.5218849895913,21.9461737362596,20.9060925579397,20.5225011007331,20.101817428109,24.3863709567191,19.8221345443393,19.9650575515631,16.2679367944054
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_EXP,Percentage of expenditure,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,22.1538641823402,26.9648421893151,24.3809337640253,20.0752213901184,,,,,,,,,,,,,29.2824115371045,31.1425584116855,32.4690415281059,32.9367487936588,31.9244510233076,33.8587741538131,33.1237348253779,33.5896407904229,34.2033627503101,35.204429263989,32.3684720381503,38.50287406839,35.8849132000309
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_EXP,Percentage of expenditure,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2624946213306,26.5887398104097,27.1088031291296,24.5023944692901,,27.7145261557673,28.3333908790178,30.0961290979273,31.4699110852596,31.526257362128,30.8471552012358,32.7226221787969,31.7822363185962,32.1324815059741,32.5430001581026,33.2685310189457,30.429476897257,30.8191243523534,30.856823118599
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_EXP,Percentage of expenditure,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,21.721945351435,20.4833747596378,23.1548939868847,25.2710424334281,,,,,,,,,,,,,33.655522833957,35.3411110570197,37.5861755956812,36.1208198729488,35.2343042360248,32.7361155601292,28.3072917021056,28.4983823152594,26.5165652840731,25.9549269085679,23.0214611371838,24.1329744700755,23.56492541189
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_EXP,Percentage of expenditure,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,85.8528133457155,85.332110609588,85.4261164767635,86.1537366826024,86.1509396516926,85.4651341064939,84.0094074302388,84.1150072316991,83.9583449552873,84.6370635117167,84.8126930783231,84.7275683991181,84.4769419900253
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,5.65544365491741,0.991574552656715,1.08790982172798,0.835716589423815,,,,,,,,,,,,,4.5526098507,4.77009197187057,5.31720898053101,5.41209413173093,4.5939622765848,4.98983982204216,4.71531055570484,4.48074743390266,4.28811705708217,6.10589491917255,4.79809170282167,4.47991836131479,3.51734273308553
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32045239237162,6.21892671855459,6.51550715077742,,,,,,,4.5526098507,4.77009197187057,5.31720898053101,5.41209413173093,4.5939622765848,4.98983982204216,4.71531055570484,4.48074743390266,4.28811705708217,6.10589491917255,4.79809170282167,4.47991836131479,3.51734273308553
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,5.65544365491741,6.71192807624586,7.16447298342263,7.15738595768157,,,,,,,,,,,,,8.23443157963559,8.53400076339284,9.11525200752513,9.3595618614123,9.11620696750515,9.42441880313781,9.25382441381766,9.15867099147794,9.27479111928515,10.7144792407005,9.6541101460683,12.1043733945689,10.8787249708812
