"","time","SL.TLF.ACTI.FE.ZS","EG.ELC.ACCS.ZS","IT.NET.USER.ZS","SI.SPR.PGAP","IQ.SPI.OVRL","wat_sm_t","wat_imp_prem_t","wat_imp_qual_t","wat_imp_av_t"
"4210",97.3276381757127,NA,NA,NA,NA,NA,39.3,NA,NA,NA
"4211",97.650218820874,NA,NA,NA,NA,NA,39.4,NA,NA,NA
"4212",97.9727994660353,NA,NA,NA,NA,NA,39.5,NA,NA,NA
"4213",98.2953801111966,NA,NA,NA,NA,NA,39.6,NA,NA,NA
"4214",98.6287134445299,NA,NA,NA,NA,NA,39.7,NA,NA,NA
"4215",98.9620467778632,NA,NA,NA,NA,NA,39.8,NA,NA,NA
"4216",99.3068743640701,NA,NA,NA,NA,NA,39.9,NA,NA,NA
"4217",99.651701950277,NA,NA,NA,NA,NA,40,NA,NA,NA
"4218",99.9965295364839,NA,NA,NA,NA,NA,40.1,NA,NA,NA
"4219",100.353672393627,NA,NA,NA,NA,NA,40.2,NA,NA,NA
"4220",100.71081525077,NA,NA,NA,NA,NA,40.3,NA,NA,NA
"4221",101.067958107912,NA,NA,NA,NA,NA,40.4,NA,NA,NA
"4222",101.438328478283,NA,NA,NA,NA,NA,40.5,NA,NA,NA
"4223",101.808698848653,NA,NA,NA,NA,NA,40.6,NA,NA,NA
"4224",102.179069219024,NA,NA,NA,NA,NA,40.7,NA,NA,NA
"4225",102.563684603639,NA,NA,NA,NA,NA,40.8,NA,NA,NA
"4226",102.948299988254,NA,NA,NA,NA,NA,40.9,NA,NA,NA
"4227",103.33291537287,NA,NA,NA,NA,NA,41,NA,NA,NA
"4228",103.73291537287,NA,NA,NA,NA,NA,41.1,NA,NA,NA
"4229",104.13291537287,NA,NA,NA,NA,NA,41.2,NA,NA,NA
"4230",104.53291537287,NA,NA,NA,NA,NA,41.3,NA,NA,NA
"4231",104.949582039536,NA,NA,NA,NA,NA,41.4,NA,NA,NA
"4232",105.366248706203,NA,NA,NA,NA,NA,41.5,NA,NA,NA
"4233",105.78291537287,NA,NA,NA,NA,NA,41.6,NA,NA,NA
"4234",106.217697981565,NA,NA,NA,NA,NA,41.7,NA,NA,NA
"4235",106.652480590261,NA,NA,NA,NA,NA,41.8,NA,NA,NA
"4236",107.087263198957,NA,NA,NA,NA,NA,41.9,NA,NA,NA
"4237",107.522045807652,NA,NA,NA,NA,NA,42,NA,NA,NA
"4238",107.976591262198,NA,NA,NA,NA,NA,42.1,NA,NA,NA
"4239",108.431136716743,NA,NA,NA,NA,NA,42.2,NA,NA,NA
"4240",108.885682171289,NA,NA,NA,NA,NA,42.3,NA,NA,NA
"4241",109.361872647479,NA,NA,NA,NA,NA,42.4,NA,NA,NA
"4242",109.83806312367,NA,NA,NA,NA,NA,42.5,NA,NA,NA
"4243",110.31425359986,NA,NA,NA,NA,NA,42.6,NA,NA,NA
"4244",110.790444076051,NA,NA,NA,NA,NA,42.7,NA,NA,NA
"4245",111.266634552241,NA,NA,NA,NA,NA,42.8,NA,NA,NA
"4246",111.766634552241,NA,NA,NA,NA,NA,42.9,NA,NA,NA
"4247",112.266634552241,NA,NA,NA,NA,NA,43,NA,NA,NA
"4248",112.766634552241,NA,NA,NA,NA,NA,43.1,NA,NA,NA
"4249",113.266634552241,NA,NA,NA,NA,NA,43.2,NA,NA,NA
"4250",113.766634552241,NA,NA,NA,NA,NA,43.3,NA,NA,NA
"4251",114.292950341715,NA,NA,NA,NA,NA,43.4,NA,NA,NA
"4252",114.819266131188,NA,NA,NA,NA,NA,43.5,NA,NA,NA
"4253",115.345581920662,NA,NA,NA,NA,NA,43.6,NA,NA,NA
"4254",115.871897710136,NA,NA,NA,NA,NA,43.7,NA,NA,NA
"4255",116.39821349961,NA,NA,NA,NA,NA,43.8,NA,NA,NA
"4256",116.924529289083,NA,NA,NA,NA,NA,43.9,NA,NA,NA
"4257",117.450845078557,NA,NA,NA,NA,NA,44,NA,NA,NA
"4258",118.006400634112,NA,NA,NA,NA,NA,44.1,NA,NA,NA
"4259",118.561956189668,NA,NA,NA,NA,NA,44.2,NA,NA,NA
"4260",119.117511745224,NA,NA,NA,NA,NA,44.3,NA,NA,NA
"4261",119.673067300779,NA,NA,NA,NA,NA,44.4,NA,NA,NA
"4262",120.228622856335,NA,NA,NA,NA,NA,44.5,NA,NA,NA
"4263",120.78417841189,NA,NA,NA,NA,NA,44.6,NA,NA,NA
"4264",121.339733967446,NA,NA,NA,NA,NA,44.7,NA,NA,NA
"4265",121.895289523001,NA,NA,NA,NA,NA,44.8,NA,NA,NA
"4266",122.450845078557,NA,NA,NA,NA,NA,44.9,NA,NA,NA
"4267",123.006400634112,NA,NA,NA,NA,NA,45,NA,NA,NA
"4268",123.561956189668,NA,NA,NA,NA,NA,45.1,NA,NA,NA
"4269",124.117511745224,NA,NA,NA,NA,NA,45.2,NA,NA,NA
"4270",124.673067300779,NA,NA,NA,NA,NA,45.3,NA,NA,NA
"4271",125.228622856335,NA,NA,NA,NA,NA,45.4,NA,NA,NA
"4272",125.78417841189,NA,NA,NA,NA,NA,45.5,NA,NA,NA
"4273",126.339733967446,NA,NA,NA,NA,NA,45.6,NA,NA,NA
"4274",126.895289523001,NA,NA,NA,NA,NA,45.7,NA,NA,NA
"4275",127.421605312475,NA,NA,NA,NA,NA,45.8,NA,NA,NA
"4276",127.947921101949,NA,NA,NA,NA,NA,45.9,NA,NA,NA
"4277",128.474236891422,NA,NA,NA,NA,NA,46,NA,NA,NA
"4278",129.000552680896,NA,NA,NA,NA,NA,46.1,NA,NA,NA
"4279",129.52686847037,NA,NA,NA,NA,NA,46.2,NA,NA,NA
"4280",130.053184259843,NA,NA,NA,NA,NA,46.3,NA,NA,NA
"4281",130.579500049317,NA,NA,NA,NA,NA,46.4,NA,NA,NA
"4282",131.079500049317,NA,NA,NA,NA,NA,46.5,NA,NA,NA
"4283",131.579500049317,NA,NA,NA,NA,NA,46.6,NA,NA,NA
"4284",132.079500049317,NA,NA,NA,NA,NA,46.7,NA,NA,NA
"4285",132.579500049317,NA,NA,NA,NA,NA,46.8,NA,NA,NA
"4286",133.079500049317,NA,NA,NA,NA,NA,46.9,NA,NA,NA
"4287",133.555690525508,NA,NA,NA,NA,NA,47,NA,NA,NA
"4288",134.031881001698,NA,NA,NA,NA,NA,47.1,NA,NA,NA
"4289",134.508071477889,NA,NA,NA,NA,NA,47.2,NA,NA,NA
"4290",134.984261954079,NA,NA,NA,NA,NA,47.3,NA,NA,NA
"4291",135.438807408624,NA,NA,NA,NA,NA,47.4,NA,NA,NA
"4292",135.89335286317,NA,NA,NA,NA,NA,47.5,NA,NA,NA
"4293",136.347898317715,NA,NA,NA,NA,NA,47.6,NA,NA,NA
"4294",136.802443772261,NA,NA,NA,NA,NA,47.7,NA,NA,NA
"4295",137.237226380956,NA,NA,NA,NA,NA,47.8,NA,NA,NA
"4296",137.672008989652,NA,NA,NA,NA,NA,47.9,NA,NA,NA
"4297",138.106791598348,NA,NA,NA,NA,NA,48,NA,NA,NA
"4298",138.523458265014,NA,NA,NA,NA,NA,48.1,NA,NA,NA
"4299",138.940124931681,NA,NA,NA,NA,NA,48.2,NA,NA,NA
"4300",139.356791598348,NA,NA,NA,NA,NA,48.3,NA,NA,NA
"4301",139.756791598348,NA,NA,NA,NA,NA,48.4,NA,NA,NA
"4302",140.156791598348,NA,NA,NA,NA,NA,48.5,NA,NA,NA
"4303",140.556791598348,NA,NA,NA,NA,NA,48.6,NA,NA,NA
"4304",140.941406982963,NA,NA,NA,NA,NA,48.7,NA,NA,NA
"4305",141.326022367579,NA,NA,NA,NA,NA,48.8,NA,NA,NA
"4306",141.710637752194,NA,NA,NA,NA,NA,48.9,NA,NA,NA
"4307",142.081008122564,NA,NA,NA,NA,NA,49,NA,NA,NA
"4308",142.451378492935,NA,NA,NA,NA,NA,49.1,NA,NA,NA
"4309",142.821748863305,NA,NA,NA,NA,NA,49.2,NA,NA,NA
"4310",143.178891720448,NA,NA,NA,NA,NA,49.3,NA,NA,NA
"4311",143.536034577591,NA,NA,NA,NA,NA,49.4,NA,NA,NA
"4312",143.893177434734,NA,NA,NA,NA,NA,49.5,NA,NA,NA
"4313",144.238005020941,NA,NA,NA,NA,NA,49.6,NA,NA,NA
"4314",144.582832607147,NA,NA,NA,NA,NA,49.7,NA,NA,NA
"4315",144.916165940481,NA,NA,NA,NA,NA,49.8,NA,NA,NA
"4316",145.249499273814,NA,NA,NA,NA,NA,49.9,NA,NA,NA
"4317",145.582832607147,NA,NA,NA,NA,NA,50,NA,NA,NA
"4318",145.905413252309,NA,NA,NA,NA,NA,50.1,NA,NA,NA
"4319",146.22799389747,NA,NA,NA,NA,NA,50.2,NA,NA,NA
"4320",146.54049389747,NA,NA,NA,NA,NA,50.3,NA,NA,NA
"4321",146.85299389747,NA,NA,NA,NA,NA,50.4,NA,NA,NA
"4322",147.16549389747,NA,NA,NA,NA,NA,50.5,NA,NA,NA
"4323",147.4685242005,NA,NA,NA,NA,NA,50.6,NA,NA,NA
"4324",147.771554503531,NA,NA,NA,NA,NA,50.7,NA,NA,NA
"4325",148.065672150589,NA,NA,NA,NA,NA,50.8,NA,NA,NA
"4326",148.359789797648,NA,NA,NA,NA,NA,50.9,NA,NA,NA
"4327",148.653907444707,NA,NA,NA,NA,NA,51,NA,NA,NA
"4328",148.939621730421,NA,NA,NA,NA,NA,51.1,NA,NA,NA
"4329",149.225336016136,NA,NA,NA,NA,NA,51.2,NA,NA,NA
"4330",149.503113793913,NA,NA,NA,NA,NA,51.3,NA,NA,NA
"4331",149.780891571691,NA,NA,NA,NA,NA,51.4,NA,NA,NA
"4332",150.051161841961,NA,NA,NA,NA,NA,51.5,NA,NA,NA
"4333",150.321432112232,NA,NA,NA,NA,NA,51.6,NA,NA,NA
"4334",150.591702382502,NA,NA,NA,NA,NA,51.7,NA,NA,NA
"4335",150.854860277239,NA,NA,NA,NA,NA,51.8,NA,NA,NA
"4336",151.118018171976,NA,NA,NA,NA,NA,51.9,NA,NA,NA
"4337",151.374428428386,NA,NA,NA,NA,NA,52,NA,NA,NA
"4338",151.630838684796,NA,NA,NA,NA,NA,52.1,NA,NA,NA
"4339",151.887248941206,NA,NA,NA,NA,NA,52.2,NA,NA,NA
"4340",152.137248941206,NA,NA,NA,NA,NA,52.3,NA,NA,NA
"4341",152.387248941206,NA,NA,NA,NA,NA,52.4,NA,NA,NA
"4342",152.631151380231,NA,NA,NA,NA,NA,52.5,NA,NA,NA
"4343",152.875053819255,NA,NA,NA,NA,NA,52.6,NA,NA,NA
"4344",153.11895625828,NA,NA,NA,NA,NA,52.7,NA,NA,NA
"4345",153.357051496375,NA,NA,NA,NA,NA,52.8,NA,NA,NA
"4346",153.59514673447,NA,NA,NA,NA,NA,52.9,NA,NA,NA
"4347",153.833241972565,NA,NA,NA,NA,NA,53,NA,NA,NA
"4348",154.0658001121,NA,NA,NA,NA,NA,53.1,NA,NA,NA
"4349",154.298358251635,NA,NA,NA,NA,NA,53.2,NA,NA,NA
"4350",154.53091639117,NA,NA,NA,NA,NA,53.3,NA,NA,NA
"4351",154.758189118443,NA,NA,NA,NA,NA,53.4,NA,NA,NA
"4352",154.985461845715,NA,NA,NA,NA,NA,53.5,NA,NA,NA
"4353",155.207684067938,NA,NA,NA,NA,NA,53.6,NA,NA,NA
"4354",155.42990629016,NA,NA,NA,NA,NA,53.7,NA,NA,NA
"4355",155.652128512382,NA,NA,NA,NA,NA,53.8,NA,NA,NA
"4356",155.86951981673,NA,NA,NA,NA,NA,53.9,NA,NA,NA
"4357",156.086911121078,NA,NA,NA,NA,NA,54,NA,NA,NA
"4358",156.304302425426,NA,NA,NA,NA,NA,54.1,NA,NA,NA
"4359",156.521693729773,NA,NA,NA,NA,NA,54.2,NA,NA,NA
"4360",156.73445968722,NA,NA,NA,NA,NA,54.3,NA,NA,NA
"4361",156.947225644667,NA,NA,NA,NA,NA,54.4,NA,NA,NA
"4362",157.159991602114,NA,NA,NA,NA,NA,54.5,NA,NA,NA
"4363",157.368324935447,NA,NA,NA,NA,NA,54.6,NA,NA,NA
"4364",157.576658268781,NA,NA,NA,NA,NA,54.7,NA,NA,NA
"4365",157.784991602114,NA,NA,NA,NA,NA,54.8,NA,NA,NA
"4366",157.993324935447,NA,NA,NA,NA,NA,54.9,NA,NA,NA
"4367",158.1974065681,NA,NA,NA,NA,NA,55,NA,NA,NA
"4368",158.401488200753,NA,NA,NA,NA,NA,55.1,NA,NA,NA
"4369",158.605569833406,NA,NA,NA,NA,NA,55.2,NA,NA,NA
"4370",158.809651466059,NA,NA,NA,NA,NA,55.3,NA,NA,NA
"4371",159.009651466059,NA,NA,NA,NA,NA,55.4,NA,NA,NA
"4372",159.209651466059,NA,NA,NA,NA,NA,55.5,NA,NA,NA
"4373",159.409651466059,NA,NA,NA,NA,NA,55.6,NA,NA,NA
"4374",159.609651466059,NA,NA,NA,NA,NA,55.7,NA,NA,NA
"4375",159.809651466059,NA,NA,NA,NA,NA,55.8,NA,NA,NA
"4376",160.009651466059,NA,NA,NA,NA,NA,55.9,NA,NA,NA
"4377",160.205729897432,NA,NA,NA,NA,NA,56,NA,NA,NA
"4378",160.401808328805,NA,NA,NA,NA,NA,56.1,NA,NA,NA
"4379",160.597886760177,NA,NA,NA,NA,NA,56.2,NA,NA,NA
"4380",160.79396519155,NA,NA,NA,NA,NA,56.3,NA,NA,NA
"4381",160.990043622922,NA,NA,NA,NA,NA,56.4,NA,NA,NA
"4382",161.186122054295,NA,NA,NA,NA,NA,56.5,NA,NA,NA
"4383",161.382200485667,NA,NA,NA,NA,NA,56.6,NA,NA,NA
"4384",161.57827891704,NA,NA,NA,NA,NA,56.7,NA,NA,NA
"4385",161.774357348412,NA,NA,NA,NA,NA,56.8,NA,NA,NA
"4386",161.96666504072,NA,NA,NA,NA,NA,56.9,NA,NA,NA
"4387",162.158972733028,NA,NA,NA,NA,NA,57,NA,NA,NA
"4388",162.351280425335,NA,NA,NA,NA,NA,57.1,NA,NA,NA
"4389",162.543588117643,NA,NA,NA,NA,NA,57.2,NA,NA,NA
"4390",162.735895809951,NA,NA,NA,NA,NA,57.3,NA,NA,NA
"4391",162.928203502259,NA,NA,NA,NA,NA,57.4,NA,NA,NA
"4392",163.120511194566,NA,NA,NA,NA,NA,57.5,NA,NA,NA
"4393",163.312818886874,NA,NA,NA,NA,NA,57.6,NA,NA,NA
"4394",163.505126579182,NA,NA,NA,NA,NA,57.7,NA,NA,NA
"4395",163.697434271489,NA,NA,NA,NA,NA,57.8,NA,NA,NA
"4396",163.893512702862,NA,NA,NA,NA,NA,57.9,NA,NA,NA
"4397",164.089591134234,NA,NA,NA,NA,NA,58,NA,NA,NA
"4398",164.285669565607,NA,NA,NA,NA,NA,58.1,NA,NA,NA
"4399",164.481747996979,NA,NA,NA,NA,NA,58.2,NA,NA,NA
"4400",164.677826428352,NA,NA,NA,NA,NA,58.3,NA,NA,NA
"4401",164.873904859725,NA,NA,NA,NA,NA,58.4,NA,NA,NA
"4402",165.069983291097,NA,NA,NA,NA,NA,58.5,NA,NA,NA
"4403",165.26606172247,NA,NA,NA,NA,NA,58.6,NA,NA,NA
"4404",165.462140153842,NA,NA,NA,NA,NA,58.7,NA,NA,NA
"4405",165.658218585215,NA,NA,NA,NA,NA,58.8,NA,NA,NA
"4406",165.854297016587,NA,NA,NA,NA,NA,58.9,NA,NA,NA
"4407",166.054297016587,NA,NA,NA,NA,NA,59,NA,NA,NA
"4408",166.254297016587,NA,NA,NA,NA,NA,59.1,NA,NA,NA
"4409",166.454297016587,NA,NA,NA,NA,NA,59.2,NA,NA,NA
"4410",166.654297016587,NA,NA,NA,NA,NA,59.3,NA,NA,NA
"4411",166.854297016587,NA,NA,NA,NA,NA,59.4,NA,NA,NA
"4412",167.054297016587,NA,NA,NA,NA,NA,59.5,NA,NA,NA
"4413",167.25837864924,NA,NA,NA,NA,NA,59.6,NA,NA,NA
"4414",167.462460281893,NA,NA,NA,NA,NA,59.7,NA,NA,NA
"4415",167.666541914547,NA,NA,NA,NA,NA,59.8,NA,NA,NA
"4416",167.8706235472,NA,NA,NA,NA,NA,59.9,NA,NA,NA
"4417",168.074705179853,NA,NA,NA,NA,NA,60,NA,NA,NA
"4418",168.283038513186,NA,NA,NA,NA,NA,60.1,NA,NA,NA
"4419",168.491371846519,NA,NA,NA,NA,NA,60.2,NA,NA,NA
"4420",168.699705179853,NA,NA,NA,NA,NA,60.3,NA,NA,NA
"4421",168.908038513186,NA,NA,NA,NA,NA,60.4,NA,NA,NA
"4422",169.116371846519,NA,NA,NA,NA,NA,60.5,NA,NA,NA
"4423",169.329137803966,NA,NA,NA,NA,NA,60.6,NA,NA,NA
"4424",169.541903761413,NA,NA,NA,NA,NA,60.7,NA,NA,NA
"4425",169.75466971886,NA,NA,NA,NA,NA,60.8,NA,NA,NA
"4426",169.967435676307,NA,NA,NA,NA,NA,60.9,NA,NA,NA
"4427",170.184826980654,NA,NA,NA,NA,NA,61,NA,NA,NA
"4428",170.402218285002,NA,NA,NA,NA,NA,61.1,NA,NA,NA
"4429",170.61960958935,NA,NA,NA,NA,NA,61.2,NA,NA,NA
"4430",170.837000893698,NA,NA,NA,NA,NA,61.3,NA,NA,NA
"4431",171.05922311592,NA,NA,NA,NA,NA,61.4,NA,NA,NA
"4432",171.281445338142,NA,NA,NA,NA,NA,61.5,NA,NA,NA
"4433",171.503667560365,NA,NA,NA,NA,NA,61.6,NA,NA,NA
"4434",171.725889782587,NA,NA,NA,NA,NA,61.7,NA,NA,NA
"4435",171.953162509859,NA,NA,NA,NA,NA,61.8,NA,NA,NA
"4436",172.180435237132,NA,NA,NA,NA,NA,61.9,NA,NA,NA
"4437",172.407707964405,NA,NA,NA,NA,NA,62,NA,NA,NA
"4438",172.64026610394,NA,NA,NA,NA,NA,62.1,NA,NA,NA
"4439",172.872824243475,NA,NA,NA,NA,NA,62.2,NA,NA,NA
"4440",173.10538238301,NA,NA,NA,NA,NA,62.3,NA,NA,NA
"4441",173.337940522544,NA,NA,NA,NA,NA,62.4,NA,NA,NA
"4442",173.57603576064,NA,NA,NA,NA,NA,62.5,NA,NA,NA
"4443",173.814130998735,NA,NA,NA,NA,NA,62.6,NA,NA,NA
"4444",174.05222623683,NA,NA,NA,NA,NA,62.7,NA,NA,NA
"4445",174.296128675855,NA,NA,NA,NA,NA,62.8,NA,NA,NA
"4446",174.540031114879,NA,NA,NA,NA,NA,62.9,NA,NA,NA
"4447",174.783933553903,NA,NA,NA,NA,NA,63,NA,NA,NA
"4448",175.033933553903,NA,NA,NA,NA,NA,63.1,NA,NA,NA
"4449",175.283933553903,NA,NA,NA,NA,NA,63.2,NA,NA,NA
"4450",175.533933553903,NA,NA,NA,NA,NA,63.3,NA,NA,NA
"4451",175.790343810314,NA,NA,NA,NA,NA,63.4,NA,NA,NA
"4452",176.046754066724,NA,NA,NA,NA,NA,63.5,NA,NA,NA
"4453",176.303164323134,NA,NA,NA,NA,NA,63.6,NA,NA,NA
"4454",176.559574579544,NA,NA,NA,NA,NA,63.7,NA,NA,NA
"4455",176.822732474281,NA,NA,NA,NA,NA,63.8,NA,NA,NA
"4456",177.085890369018,NA,NA,NA,NA,NA,63.9,NA,NA,NA
"4457",177.349048263755,NA,NA,NA,NA,NA,64,NA,NA,NA
"4458",177.619318534025,NA,NA,NA,NA,NA,64.1,NA,NA,NA
"4459",177.889588804295,NA,NA,NA,NA,NA,64.2,NA,NA,NA
"4460",178.159859074566,NA,NA,NA,NA,NA,64.3,NA,NA,NA
"4461",178.437636852343,NA,NA,NA,NA,NA,64.4,NA,NA,NA
"4462",178.715414630121,NA,NA,NA,NA,NA,64.5,NA,NA,NA
"4463",178.993192407899,NA,NA,NA,NA,NA,64.6,NA,NA,NA
"4464",179.278906693613,NA,NA,NA,NA,NA,64.7,NA,NA,NA
"4465",179.564620979328,NA,NA,NA,NA,NA,64.8,NA,NA,NA
"4466",179.850335265042,NA,NA,NA,NA,NA,64.9,NA,NA,NA
"4467",180.136049550756,NA,NA,NA,NA,NA,65,NA,NA,NA
"4468",180.430167197815,NA,NA,NA,NA,NA,65.1,NA,NA,NA
"4469",180.724284844874,NA,NA,NA,NA,NA,65.2,NA,NA,NA
"4470",181.018402491933,NA,NA,NA,NA,NA,65.3,NA,NA,NA
"4471",181.321432794963,NA,NA,NA,NA,NA,65.4,NA,NA,NA
"4472",181.624463097993,NA,NA,NA,NA,NA,65.5,NA,NA,NA
"4473",181.927493401024,NA,NA,NA,NA,NA,65.6,NA,NA,NA
"4474",182.230523704054,NA,NA,NA,NA,NA,65.7,NA,NA,NA
"4475",182.543023704054,NA,NA,NA,NA,NA,65.8,NA,NA,NA
"4476",182.855523704054,NA,NA,NA,NA,NA,65.9,NA,NA,NA
"4477",183.168023704054,NA,NA,NA,NA,NA,66,NA,NA,NA
"4478",183.480523704054,NA,NA,NA,NA,NA,66.1,NA,NA,NA
"4479",183.803104349215,NA,NA,NA,NA,NA,66.2,NA,NA,NA
"4480",184.125684994376,NA,NA,NA,NA,NA,66.3,NA,NA,NA
"4481",184.448265639538,NA,NA,NA,NA,NA,66.4,NA,NA,NA
"4482",184.781598972871,NA,NA,NA,NA,NA,66.5,NA,NA,NA
"4483",185.114932306204,NA,NA,NA,NA,NA,66.6,NA,NA,NA
"4484",185.448265639538,NA,NA,NA,NA,NA,66.7,NA,NA,NA
"4485",185.781598972871,NA,NA,NA,NA,NA,66.8,NA,NA,NA
"4486",186.114932306204,NA,NA,NA,NA,NA,66.9,NA,NA,NA
"4487",186.459759892411,NA,NA,NA,NA,NA,67,NA,NA,NA
"4488",186.804587478618,NA,NA,NA,NA,NA,67.1,NA,NA,NA
"4489",187.149415064825,NA,NA,NA,NA,NA,67.2,NA,NA,NA
"4490",187.494242651032,NA,NA,NA,NA,NA,67.3,NA,NA,NA
"4491",187.851385508175,NA,NA,NA,NA,NA,67.4,NA,NA,NA
"4492",188.208528365318,NA,NA,NA,NA,NA,67.5,NA,NA,NA
"4493",188.565671222461,NA,NA,NA,NA,NA,67.6,NA,NA,NA
"4494",188.922814079603,NA,NA,NA,NA,NA,67.7,NA,NA,NA
"4495",189.279956936746,NA,NA,NA,NA,NA,67.8,NA,NA,NA
"4496",189.637099793889,NA,NA,NA,NA,NA,67.9,NA,NA,NA
"4497",190.00747016426,NA,NA,NA,NA,NA,68,NA,NA,NA
"4498",190.37784053463,NA,NA,NA,NA,NA,68.1,NA,NA,NA
"4499",190.748210905,NA,NA,NA,NA,NA,68.2,NA,NA,NA
"4500",191.118581275371,NA,NA,NA,NA,NA,68.3,NA,NA,NA
"4501",191.488951645741,NA,NA,NA,NA,NA,68.4,NA,NA,NA
"4502",191.859322016111,NA,NA,NA,NA,NA,68.5,NA,NA,NA
"4503",192.243937400727,NA,NA,NA,NA,NA,68.6,NA,NA,NA
"4504",192.628552785342,NA,NA,NA,NA,NA,68.7,NA,NA,NA
"4505",193.013168169958,NA,NA,NA,NA,NA,68.8,NA,NA,NA
"4506",193.397783554573,NA,NA,NA,NA,NA,68.9,NA,NA,NA
"4507",193.782398939188,NA,NA,NA,NA,NA,69,NA,NA,NA
"4508",194.167014323804,NA,NA,NA,NA,NA,69.1,NA,NA,NA
"4509",194.551629708419,NA,NA,NA,NA,NA,69.2,NA,NA,NA
"4510",194.936245093034,NA,NA,NA,NA,NA,69.3,NA,NA,NA
"4511",195.32086047765,NA,NA,NA,NA,NA,69.4,NA,NA,NA
"4512",195.72086047765,NA,NA,NA,NA,NA,69.5,NA,NA,NA
"4513",196.12086047765,NA,NA,NA,NA,NA,69.6,NA,NA,NA
"4514",196.52086047765,NA,NA,NA,NA,NA,69.7,NA,NA,NA
"4515",196.92086047765,NA,NA,NA,NA,NA,69.8,NA,NA,NA
"4516",197.32086047765,NA,NA,NA,NA,NA,69.9,NA,NA,NA
"4517",197.72086047765,NA,NA,NA,NA,NA,70,NA,NA,NA
"4518",198.12086047765,NA,NA,NA,NA,NA,70.1,NA,NA,NA
"4519",198.52086047765,NA,NA,NA,NA,NA,70.2,NA,NA,NA
"4520",198.92086047765,NA,NA,NA,NA,NA,70.3,NA,NA,NA
"4521",199.32086047765,NA,NA,NA,NA,NA,70.4,NA,NA,NA
"4522",199.72086047765,NA,NA,NA,NA,NA,70.5,NA,NA,NA
"4523",200.12086047765,NA,NA,NA,NA,NA,70.6,NA,NA,NA
"4524",200.52086047765,NA,NA,NA,NA,NA,70.7,NA,NA,NA
"4525",200.92086047765,NA,NA,NA,NA,NA,70.8,NA,NA,NA
"4526",201.32086047765,NA,NA,NA,NA,NA,70.9,NA,NA,NA
"4527",201.72086047765,NA,NA,NA,NA,NA,71,NA,NA,NA
"4528",202.12086047765,NA,NA,NA,NA,NA,71.1,NA,NA,NA
"4529",202.52086047765,NA,NA,NA,NA,NA,71.2,NA,NA,NA
"4530",202.92086047765,NA,NA,NA,NA,NA,71.3,NA,NA,NA
"4531",203.32086047765,NA,NA,NA,NA,NA,71.4,NA,NA,NA
"4532",203.737527144316,NA,NA,NA,NA,NA,71.5,NA,NA,NA
"4533",204.154193810983,NA,NA,NA,NA,NA,71.6,NA,NA,NA
"4534",204.57086047765,NA,NA,NA,NA,NA,71.7,NA,NA,NA
"4535",204.987527144316,NA,NA,NA,NA,NA,71.8,NA,NA,NA
"4536",205.404193810983,NA,NA,NA,NA,NA,71.9,NA,NA,NA
"4537",205.82086047765,NA,NA,NA,NA,NA,72,NA,NA,NA
"4538",206.237527144316,NA,NA,NA,NA,NA,72.1,NA,NA,NA
"4539",206.654193810983,NA,NA,NA,NA,NA,72.2,NA,NA,NA
"4540",207.054193810983,NA,NA,NA,NA,NA,72.3,NA,NA,NA
"4541",207.454193810983,NA,NA,NA,NA,NA,72.4,NA,NA,NA
"4542",207.854193810983,NA,NA,NA,NA,NA,72.5,NA,NA,NA
"4543",208.254193810983,NA,NA,NA,NA,NA,72.6,NA,NA,NA
"4544",208.654193810983,NA,NA,NA,NA,NA,72.7,NA,NA,NA
"4545",209.054193810983,NA,NA,NA,NA,NA,72.8,NA,NA,NA
"4546",209.454193810983,NA,NA,NA,NA,NA,72.9,NA,NA,NA
"4547",209.854193810983,NA,NA,NA,NA,NA,73,NA,NA,NA
"4548",210.254193810983,NA,NA,NA,NA,NA,73.1,NA,NA,NA
"4549",210.654193810983,NA,NA,NA,NA,NA,73.2,NA,NA,NA
"4550",211.054193810983,NA,NA,NA,NA,NA,73.3,NA,NA,NA
"4551",211.454193810983,NA,NA,NA,NA,NA,73.4,NA,NA,NA
"4552",211.854193810983,NA,NA,NA,NA,NA,73.5,NA,NA,NA
"4553",212.254193810983,NA,NA,NA,NA,NA,73.6,NA,NA,NA
"4554",212.654193810983,NA,NA,NA,NA,NA,73.7,NA,NA,NA
"4555",213.054193810983,NA,NA,NA,NA,NA,73.8,NA,NA,NA
"4556",213.454193810983,NA,NA,NA,NA,NA,73.9,NA,NA,NA
"4557",213.854193810983,NA,NA,NA,NA,NA,74,NA,NA,NA
"4558",214.254193810983,NA,NA,NA,NA,NA,74.1,NA,NA,NA
"4559",214.654193810983,NA,NA,NA,NA,NA,74.2,NA,NA,NA
"4560",215.054193810983,NA,NA,NA,NA,NA,74.3,NA,NA,NA
"4561",215.454193810983,NA,NA,NA,NA,NA,74.4,NA,NA,NA
"4562",215.854193810983,NA,NA,NA,NA,NA,74.5,NA,NA,NA
"4563",216.254193810983,NA,NA,NA,NA,NA,74.6,NA,NA,NA
"4564",216.654193810983,NA,NA,NA,NA,NA,74.7,NA,NA,NA
"4565",217.054193810983,NA,NA,NA,NA,NA,74.8,NA,NA,NA
"4566",217.454193810983,NA,NA,NA,NA,NA,74.9,NA,NA,NA
